Student_id,Student_first_name,Student_last_name,Email,Phone,Birth_date,Degree,Start_date
298608282,Shaked,Neumann,shaked03neumann@jct.ac.il,055-8801694,2003-09-16,BA in astronomy,2021-10-08
317961662,Yuval,Bernstein,yuval_bernstein@gmail.com,053-3548493,1983-12-08,BA in theatre,2024-08-09
369949235,Hila,Dayan,hila_dayan96@jct.ac.il,052-4548066,1996-01-30,BA in english,2021-07-13
247818651,Mor,Stern,mor04stern@gmail.com,057-9217573,2004-09-13,MA in biology,2020-10-19
391247145,Daniel,Avitan,daniel_avitan@gmail.com,051-7803021,1999-02-15,BA in oncology,2022-08-07
290737493,Raz,Fisher,raz87fisher@jct.ac.il,057-0573108,1987-01-02,BA in english,2021-08-01
304460405,Adi,Koren,adi_koren@gmail.com,058-5958716,1982-09-29,MA in theatre,2022-07-19
286344940,Raz,Rafael,raz_rafael99@gmail.com,051-1555635,1999-05-31,MA in economics,2020-10-21
218981934,Gefen,Ben-Ari,gefen01ben-ari@gmail.com,059-0239735,2001-07-23,MA in art,2023-10-21
265952036,Almog,Malul,almog_malul@jct.ac.il,058-0915813,2001-01-30,MA in history,2023-03-30
210865283,Bar,Menash,bar_menash88@gmail.com,050-9663266,1988-07-29,MA in math,2022-08-18
363365016,Itay,Barak,itay_barak@jct.ac.il,051-5191828,1987-10-31,MA in chemistry,2024-10-16
318533700,Gabriel,Elias,gabriel_elias@jct.ac.il,057-7950324,1987-12-01,BA in math,2023-08-20
331066985,Michael,Fisher,michael_fisher90@jct.ac.il,051-7048940,1990-09-26,MA in math,2020-07-03
389365560,Guy,Berkowitz,guy83berkowitz@gmail.com,055-7377075,1983-04-10,BA in oncology,2023-08-10
283343812,Roni,Rosen,roni97rosen@gmail.com,055-4011707,1997-02-27,BA in sociology,2023-10-03
391312022,Yoav,Biton,yoav_biton83@jct.ac.il,054-8039785,1983-02-11,BA in oncology,2020-03-19
251197596,Ori,Cohen,ori99cohen@gmail.com,056-2316584,1999-10-06,BA in chemistry,2023-03-05
242463362,Ido,Menash,ido_menash@gmail.com,056-9981509,1980-05-09,BA in sociology,2023-10-07
296895642,Yael,Finkelstein,yael_finkelstein96@jct.ac.il,057-5849077,1996-11-02,BA in anthropology,2021-03-15
312832330,Ori,Malul,ori86malul@gmail.com,052-4206208,1986-05-07,BA in computer science,2024-07-26
246378574,Maya,Mizrahi,maya_mizrahi96@gmail.com,052-2081679,1996-10-01,MA in geographics,2022-07-25
279879001,Dana,Saban,dana_saban98@jct.ac.il,050-1263090,1998-09-23,MA in ecology,2020-10-16
368587739,Ido,Stern,ido_stern95@jct.ac.il,057-0820375,1995-05-09,MA in anthropology,2022-08-15
352292437,Maya,Zeltser,maya_zeltser@jct.ac.il,052-0693027,1981-12-28,MA in biology,2024-08-21
351745310,Yael,Mizrahi,yael_mizrahi@gmail.com,050-2470953,1990-07-06,MA in chemistry,2021-07-09
217305838,Carmel,Tzur,carmel_tzur06@jct.ac.il,055-1641088,2006-01-28,MA in biology,2020-07-28
259053486,Shaked,Herzog,shaked_herzog96@jct.ac.il,050-0327773,1996-05-12,BA in history,2023-08-30
214427429,Michael,Fisher,michael_fisher@gmail.com,057-4580205,1980-12-17,BA in physics,2020-07-09
319759320,Almog,Bernstein,almog_bernstein96@jct.ac.il,051-8377709,1996-12-31,MA in cardiology,2021-10-02
399606300,Rotem,Levi,rotem02levi@jct.ac.il,058-8708178,2002-02-07,BA in ecology,2022-08-17
376256905,Asaf,Saban,asaf_saban@jct.ac.il,055-4955494,2002-07-19,BA in astronomy,2022-10-10
328819990,Liam,Berkowitz,liam_berkowitz84@gmail.com,057-8071271,1984-12-24,BA in neurology,2022-03-29
258351568,Bar,Cohen,bar_cohen@gmail.com,053-2446636,1996-12-30,MA in astronomy,2023-10-29
278068416,Liam,Mizrahi,liam_mizrahi@gmail.com,056-8933624,1980-07-27,BA in geographics,2020-03-06
213172570,Carmel,Sabag,carmel_sabag@jct.ac.il,055-4662634,1995-05-21,BA in math,2020-03-25
313945602,Abigail,Bernstein,abigail_bernstein@gmail.com,050-0385224,1984-11-08,BA in chemistry,2024-08-11
237815261,Oren,Kahana,oren_kahana98@gmail.com,054-5585876,1998-01-15,BA in oncology,2023-08-23
243059961,Hila,Dagan,hila_dagan@jct.ac.il,054-3005912,1980-03-19,MA in geographics,2020-10-25
366064038,Dean,Stern,dean_stern@jct.ac.il,059-5228154,1995-06-13,MA in theatre,2023-03-04
208796839,Abigail,Menahem,abigail94menahem@gmail.com,058-3376477,1994-05-28,MA in history,2020-08-22
258603810,Sarit,Ziv,sarit_ziv@gmail.com,056-5632082,1980-05-27,BA in ecology,2023-10-09
344787833,Daniel,Avitan,daniel_avitan84@jct.ac.il,056-3414697,1984-12-20,MA in engineering,2023-08-07
277506382,Shahar,Malul,shahar_malul@gmail.com,053-8387165,1999-07-13,MA in physics,2022-10-24
350717039,Bar,Berkowitz,bar06berkowitz@gmail.com,057-0577977,2006-08-10,MA in economics,2024-07-12
258561604,Alon,Mizrahi,alon_mizrahi@gmail.com,059-3817908,1997-12-07,MA in engineering,2023-07-27
395417207,Oren,Tayeb,oren81tayeb@gmail.com,051-8790480,1981-09-29,BA in cardiology,2020-03-07
253513881,Niv,Ben-Shitrit,niv_ben-shitrit@gmail.com,057-2343312,1982-08-06,BA in english,2024-03-16
209803717,Hila,Katz,hila_katz02@jct.ac.il,059-2054043,2002-11-05,MA in math,2023-07-09
379646243,Noa,Shaked,noa_shaked02@jct.ac.il,052-5918847,2002-05-25,BA in chemistry,2020-07-25
264781246,Oren,Rafael,oren_rafael06@gmail.com,054-2768034,2006-07-01,BA in economics,2021-08-22
330167198,Itay,Assouline,itay_assouline@gmail.com,051-7523380,1980-11-27,BA in oncology,2023-07-27
241844067,Dana,Dayan,dana_dayan@jct.ac.il,056-7569964,1997-01-14,MA in anthropology,2021-03-09
347060774,Sarit,Elias,sarit99elias@jct.ac.il,054-2748108,1999-02-06,BA in anthropology,2023-10-25
373073766,Bar,Zohar,bar_zohar82@gmail.com,055-8966286,1982-05-20,BA in economics,2023-08-10
383591096,Yuval,Ziv,yuval_ziv88@jct.ac.il,050-7885298,1988-01-13,MA in chemistry,2020-10-09
360726277,Yael,Sabag,yael87sabag@jct.ac.il,055-1864382,1987-04-04,BA in ecology,2022-07-04
287669964,Ori,Solomon,ori_solomon95@gmail.com,053-4188488,1995-08-13,MA in oncology,2020-08-19
278455175,Noa,Rosen,noa_rosen@jct.ac.il,055-4157887,1985-11-14,MA in engineering,2021-10-26
275478717,Shira,Dagan,shira_dagan89@gmail.com,053-9939095,1989-12-27,BA in math,2024-08-29
305768053,Gal,Saban,gal_saban95@gmail.com,052-4226400,1995-09-10,MA in math,2022-10-13
249146341,Jonathan,Rafael,jonathan_rafael@gmail.com,056-4243193,1981-11-27,BA in biology,2020-08-17
257661322,Yuval,Friedman,yuval82friedman@gmail.com,058-6325270,1982-09-03,MA in cardiology,2024-03-20
321565301,Gefen,Bernstein,gefen_bernstein@jct.ac.il,050-6902477,1990-03-08,BA in geographics,2020-08-19
201423290,Ron,Biton,ron_biton88@gmail.com,051-0551684,1988-10-30,BA in astronomy,2021-08-29
386928055,Eli,Barak,eli_barak@jct.ac.il,057-6973208,2004-09-25,BA in physics,2022-08-30
279388201,Dana,Sabag,dana98sabag@jct.ac.il,058-3644792,1998-05-18,MA in cardiology,2023-03-24
354240582,Gefen,Rafael,gefen_rafael90@jct.ac.il,052-0846309,1990-02-18,MA in history,2023-10-03
396591968,Mor,Revivo,mor_revivo01@gmail.com,056-1295042,2001-12-21,BA in geographics,2024-08-19
376535084,Abigail,Danon,abigail_danon@gmail.com,057-1479688,1987-09-09,MA in theatre,2024-10-20
343295655,Niv,Levi,niv98levi@jct.ac.il,051-5931202,1998-08-05,BA in psychology,2020-03-22
357441351,Shira,Tzur,shira_tzur@gmail.com,053-5574654,1992-04-10,BA in astronomy,2022-10-09
373372804,Tal,Zeltser,tal_zeltser84@gmail.com,059-9411523,1984-09-12,BA in computer science,2023-07-14
345100424,Itay,Stern,itay_stern00@gmail.com,058-3930419,2000-04-01,MA in math,2024-03-24
269283917,Michael,Solomon,michael86solomon@gmail.com,059-2674651,1986-04-10,BA in astronomy,2021-08-13
397551565,Hila,Eliakim,hila_eliakim97@jct.ac.il,058-2616772,1997-11-16,BA in chemistry,2024-03-10
306129206,Raz,Dagan,raz83dagan@jct.ac.il,058-8321541,1983-06-27,MA in history,2022-08-02
267151504,Sagi,Rosen,sagi_rosen01@gmail.com,054-6040154,2001-04-27,MA in physics,2021-08-14
250135340,Gefen,Solomon,gefen98solomon@gmail.com,057-1917339,1998-06-06,BA in english,2020-07-01
251270930,Ron,Shaked,ron_shaked01@gmail.com,052-9268339,2001-04-13,BA in chemistry,2022-08-31
361186059,Shaked,Bachar,shaked_bachar86@jct.ac.il,053-9139998,1986-01-28,BA in psychology,2020-08-05
273019463,Mor,Bachar,mor_bachar84@jct.ac.il,058-8778389,1984-03-09,MA in cardiology,2021-03-05
369565577,Oren,Baruch,oren_baruch@gmail.com,051-2606534,1993-12-10,BA in math,2020-10-02
239400427,Yael,Berkowitz,yael_berkowitz00@jct.ac.il,058-4078960,2000-05-25,MA in math,2023-08-14
381198308,Bar,Tayeb,bar_tayeb@gmail.com,054-9610226,1993-04-22,BA in astronomy,2020-10-30
364954214,Amit,Kramer,amit_kramer@jct.ac.il,055-0853339,1991-12-29,BA in ecology,2024-03-15
217713718,Tomer,Dagan,tomer_dagan@jct.ac.il,054-1503764,1984-11-26,BA in history,2024-08-13
322618091,Noa,Peretz,noa_peretz82@gmail.com,056-4394056,1982-01-14,BA in economics,2020-08-16
315080739,Gefen,Avitan,gefen_avitan@gmail.com,057-2696639,1999-04-01,BA in geographics,2020-03-09
267827442,Guy,Friedman,guy_friedman@jct.ac.il,050-4498154,1982-06-23,BA in theatre,2024-07-13
269307161,Noa,Revivo,noa83revivo@jct.ac.il,057-9129445,1983-09-07,BA in sociology,2023-03-01
376037289,Hila,Zohar,hila_zohar@jct.ac.il,050-2081753,1987-03-13,MA in neurology,2022-03-29
251296919,Ron,Dayan,ron_dayan@gmail.com,054-7734344,2002-01-25,MA in oncology,2020-07-25
354604670,Almog,Shaked,almog97shaked@jct.ac.il,053-7249484,1997-10-11,BA in oncology,2021-10-13
280538356,Roni,Herzog,roni01herzog@jct.ac.il,053-5171040,2001-04-29,BA in cardiology,2021-07-12
318677838,Yael,Menash,yael_menash85@gmail.com,050-5581816,1985-08-02,MA in physics,2024-03-14
396946261,Raz,Cohen,raz_cohen87@jct.ac.il,052-2530013,1987-09-27,BA in chemistry,2020-03-30
294707443,Shahar,Stern,shahar_stern89@gmail.com,051-6000834,1989-03-11,MA in math,2024-03-02
351417159,Adam,Baruch,adam99baruch@gmail.com,050-9213866,1999-11-09,MA in art,2024-03-08
261370670,Dana,Danon,dana_danon04@gmail.com,054-8696684,2004-03-08,MA in history,2024-07-22
312494867,Roni,Gross,roni_gross@gmail.com,056-2805239,1986-02-11,BA in engineering,2021-03-10
340273077,Alon,Fisher,alon_fisher96@jct.ac.il,052-7499187,1996-09-30,BA in psychology,2020-03-01
208984344,Shira,Ben-David,shira92ben-david@gmail.com,053-9950717,1992-07-08,BA in computer science,2021-08-13
371785189,Amit,Kramer,amit97kramer@jct.ac.il,053-8615547,1997-07-04,MA in sociology,2024-08-09
305787079,Liam,Barak,liam84barak@gmail.com,057-8451680,1984-02-16,BA in history,2024-08-22
277718490,Yoav,Ziv,yoav_ziv02@jct.ac.il,052-9911359,2002-01-11,MA in history,2020-03-13
384446126,Ron,Saban,ron03saban@gmail.com,059-6918274,2003-01-20,BA in psychology,2022-08-30
392123451,Asaf,Dagan,asaf_dagan@jct.ac.il,051-8700683,2001-03-28,BA in engineering,2020-07-17
204938757,Adi,Malul,adi_malul01@jct.ac.il,052-2041470,2001-03-06,MA in anthropology,2024-07-07
275773497,Roni,Ben-Ari,roni95ben-ari@gmail.com,059-5395273,1995-06-23,MA in math,2023-03-25
283222040,Gal,Avraham,gal_avraham99@jct.ac.il,051-9614075,1999-03-14,MA in computer science,2023-08-02
310348800,Shaked,Solomon,shaked86solomon@gmail.com,058-3879263,1986-01-30,BA in history,2022-10-15
384032322,Gabriel,Zeltser,gabriel_zeltser@gmail.com,058-1519001,2005-11-14,MA in economics,2022-08-12
308623222,Yoav,Peretz,yoav99peretz@jct.ac.il,059-3591900,1999-10-09,MA in oncology,2023-10-09
366459527,Tal,Shamir,tal_shamir94@jct.ac.il,059-6611467,1994-12-14,BA in oncology,2023-08-22
360389779,Asaf,Biton,asaf_biton@gmail.com,058-6816462,1994-05-25,MA in engineering,2023-07-22
238681365,Niv,Tayeb,niv_tayeb92@gmail.com,058-7574075,1992-02-01,BA in cardiology,2023-03-16
289626293,Inbar,Eliakim,inbar_eliakim02@gmail.com,059-5317172,2002-03-17,MA in astronomy,2022-07-31
294290432,Alon,Katz,alon_katz@gmail.com,052-7274231,1990-10-12,MA in economics,2024-10-19
215718974,Noa,Revivo,noa03revivo@gmail.com,054-1619471,2003-02-12,BA in anthropology,2021-07-31
377014121,Niv,Rosen,niv_rosen06@jct.ac.il,053-0670232,2006-11-23,MA in geographics,2020-08-05
297579369,Michael,Dagan,michael89dagan@gmail.com,054-6124396,1989-03-20,BA in biology,2022-03-04
280607516,Adi,Ben-David,adi97ben-david@gmail.com,055-2808258,1997-05-24,MA in english,2020-08-26
393843875,Maya,Ben-David,maya_ben-david@gmail.com,059-7856719,1993-01-29,MA in astronomy,2020-10-27
215332826,Tamar,Baruch,tamar_baruch99@jct.ac.il,058-8098303,1999-03-08,BA in biology,2020-03-30
296868680,Sagi,Peretz,sagi_peretz99@jct.ac.il,056-9363119,1999-04-02,BA in english,2021-03-11
252416151,Dana,Solomon,dana_solomon98@jct.ac.il,052-6387559,1998-12-14,MA in computer science,2024-08-05
226966711,Adam,Barak,adam_barak92@gmail.com,058-8319212,1992-10-21,MA in chemistry,2020-08-03
338482508,Dana,Neumann,dana_neumann@jct.ac.il,055-6127834,2005-11-06,BA in history,2021-10-22
208594341,Dana,Assouline,dana02assouline@jct.ac.il,059-4156759,2002-11-28,BA in biology,2024-03-04
359819299,Asaf,Mizrahi,asaf_mizrahi86@gmail.com,058-4795318,1986-02-06,BA in english,2023-10-12
200118065,Amit,Ben-Ari,amit_ben-ari@jct.ac.il,053-8053483,1992-05-09,BA in history,2022-07-04
203735071,Tomer,Ben-Ari,tomer97ben-ari@jct.ac.il,055-1724184,1997-07-05,BA in math,2022-08-18
263204273,Gabriel,Malul,gabriel_malul96@jct.ac.il,055-2195407,1996-02-19,BA in oncology,2020-08-14
251581567,David,Koren,david_koren@gmail.com,054-2901294,2003-06-01,BA in english,2020-07-06
308395037,Jonathan,Stern,jonathan05stern@gmail.com,059-3137632,2005-09-29,BA in anthropology,2023-08-13
242171718,Itay,Finkelstein,itay_finkelstein@jct.ac.il,052-4464041,1991-12-06,MA in geographics,2023-10-10
298287079,Oren,Menash,oren80menash@gmail.com,056-7843068,1980-11-05,MA in sociology,2022-03-27
293890273,Tal,Berkowitz,tal_berkowitz@gmail.com,051-3660393,1990-10-11,MA in ecology,2022-08-13
227384252,Oren,Ashkenazi,oren_ashkenazi97@jct.ac.il,057-6746005,1997-03-30,BA in cardiology,2022-03-07
299922344,Michael,Zeltser,michael_zeltser06@gmail.com,054-3461384,2006-07-01,BA in biology,2022-07-05
288813363,Gefen,Menahem,gefen_menahem83@jct.ac.il,058-7927932,1983-03-29,MA in theatre,2024-07-11
224449975,Ori,Rosen,ori_rosen@jct.ac.il,056-3594337,1985-03-03,BA in biology,2021-08-16
229759394,Jonathan,Friedman,jonathan_friedman96@jct.ac.il,051-7438495,1996-01-08,MA in psychology,2024-10-28
377176821,Yael,Zohar,yael90zohar@jct.ac.il,056-5871473,1990-11-21,MA in oncology,2022-07-28
360614796,Yoav,Fisher,yoav_fisher81@gmail.com,056-7116214,1981-05-29,MA in physics,2020-07-06
256077918,Ron,Cohen,ron_cohen@jct.ac.il,052-2488528,1982-02-18,MA in oncology,2023-08-20
356427617,David,Berkowitz,david82berkowitz@jct.ac.il,057-4019242,1982-12-08,MA in biology,2023-08-14
358589257,Daniel,Saban,daniel_saban@gmail.com,053-4936466,1996-05-27,BA in theatre,2021-07-31
345791370,Dana,Ashkenazi,dana_ashkenazi@jct.ac.il,056-0055820,2003-03-22,BA in english,2022-03-19
325790764,Itay,Neumann,itay_neumann@jct.ac.il,059-8715129,1988-12-19,MA in history,2020-08-23
237937388,Amit,Fisher,amit_fisher@jct.ac.il,052-4263626,1983-08-14,BA in history,2020-03-12
341500254,Shaked,Menahem,shaked_menahem@jct.ac.il,056-7815556,1984-06-25,MA in anthropology,2020-08-28
227684123,David,Ben-David,david_ben-david05@gmail.com,057-4311783,2005-08-19,BA in ecology,2023-07-10
368068649,Gabriel,Avitan,gabriel_avitan81@jct.ac.il,057-1942274,1981-09-11,BA in chemistry,2021-08-28
325217610,Ori,Ben-Ari,ori_ben-ari@jct.ac.il,058-0475097,2002-12-19,MA in oncology,2021-07-22
229782487,Yael,Biton,yael_biton@gmail.com,051-3543202,2000-11-17,BA in psychology,2022-08-17
299279521,Raz,Baruch,raz_baruch93@gmail.com,052-7275153,1993-10-25,BA in theatre,2023-07-24
324086099,Noa,Saban,noa_saban93@jct.ac.il,052-6086613,1993-03-22,BA in english,2021-03-05
271578643,Carmel,Stern,carmel_stern@jct.ac.il,057-6799391,1989-02-18,BA in anthropology,2024-08-08
374956464,Maya,Herzog,maya_herzog03@gmail.com,052-2060802,2003-10-18,BA in computer science,2022-08-30
213777626,Amit,Shamir,amit96shamir@gmail.com,057-4610839,1996-06-01,MA in chemistry,2021-08-06
220744395,Adi,Katz,adi_katz03@jct.ac.il,058-3995057,2003-04-13,BA in biology,2022-03-21
234366367,Jonathan,Ziv,jonathan_ziv@jct.ac.il,058-1093914,1983-05-16,MA in oncology,2024-10-01
298344144,Tal,Peretz,tal_peretz@jct.ac.il,056-6179537,1982-07-08,BA in history,2022-03-12
349903765,Shahar,Peretz,shahar_peretz04@jct.ac.il,050-1076915,2004-04-08,MA in physics,2023-08-13
312441116,Maya,Tayeb,maya92tayeb@jct.ac.il,050-0594510,1992-08-19,MA in sociology,2020-08-21
353266398,Almog,Menash,almog_menash@gmail.com,058-6024684,2004-12-18,MA in computer science,2020-03-09
252329339,Dean,Kahana,dean_kahana92@jct.ac.il,051-2646904,1992-02-25,BA in history,2024-10-15
348712076,Mor,Assouline,mor00assouline@gmail.com,050-1123274,2000-02-03,BA in neurology,2024-07-23
339545956,Dean,Ben-Shitrit,dean05ben-shitrit@gmail.com,052-0699270,2005-10-11,BA in art,2020-10-09
310021407,Tomer,Saban,tomer06saban@jct.ac.il,059-3689502,2006-02-02,BA in neurology,2021-10-10
284956646,Gal,Neumann,gal_neumann@jct.ac.il,056-8348645,2003-12-22,MA in cardiology,2020-03-29
397461005,Noa,Sabag,noa85sabag@gmail.com,051-5040500,1985-09-17,BA in psychology,2021-10-17
210698734,Shaked,Friedman,shaked_friedman02@jct.ac.il,050-0843352,2002-07-03,MA in english,2024-03-16
207434879,Jonathan,Assouline,jonathan82assouline@gmail.com,056-0266873,1982-01-08,BA in math,2021-03-06
203687314,Shira,Ben-David,shira_ben-david94@jct.ac.il,057-7311207,1994-01-11,BA in physics,2023-03-11
235254893,Maya,Tzur,maya_tzur@gmail.com,055-7492326,1990-01-25,BA in ecology,2022-10-27
238451231,Noa,Almog,noa_almog04@gmail.com,050-7190281,2004-05-08,BA in biology,2023-08-10
365657014,Almog,Ashkenazi,almog_ashkenazi06@gmail.com,052-0022615,2006-06-15,MA in economics,2024-10-04
258157890,Tomer,Biton,tomer86biton@jct.ac.il,058-3084496,1986-04-10,MA in theatre,2022-03-15
363720244,Asaf,Katz,asaf_katz@gmail.com,053-1073136,1996-07-06,MA in neurology,2022-10-04
333225746,Tal,Avitan,tal81avitan@jct.ac.il,052-0208279,1981-11-18,BA in chemistry,2020-03-30
360672489,Shira,Dayan,shira_dayan84@gmail.com,056-1430010,1984-12-04,MA in astronomy,2021-03-02
393642665,Gal,Baruch,gal_baruch@jct.ac.il,050-2014079,1984-08-19,BA in neurology,2020-10-12
316983956,Shahar,Solomon,shahar02solomon@jct.ac.il,059-6683149,2002-01-14,MA in biology,2020-08-12
339885840,Michael,Shamir,michael83shamir@gmail.com,055-4439777,1983-02-06,BA in anthropology,2020-03-19
274105337,Alon,Ben-Shitrit,alon80ben-shitrit@gmail.com,059-8796753,1980-10-09,BA in psychology,2021-03-03
312416860,Bar,Saban,bar_saban@gmail.com,054-2887777,1999-11-29,MA in history,2024-10-16
396208928,Inbar,Herzog,inbar88herzog@jct.ac.il,053-8315782,1988-06-08,MA in neurology,2020-07-18
248527293,Alon,Baruch,alon_baruch@jct.ac.il,059-8414308,2000-02-23,MA in economics,2020-08-14
300068814,Hila,Ziv,hila_ziv99@gmail.com,057-7187310,1999-02-10,MA in oncology,2024-10-27
329421267,Yael,Koren,yael_koren@gmail.com,059-7567277,1989-12-05,MA in ecology,2022-10-26
265108464,Itay,Levi,itay92levi@gmail.com,053-4349352,1992-06-26,MA in astronomy,2020-03-13
354823049,Yuval,Ziv,yuval_ziv89@jct.ac.il,055-9506442,1989-09-28,BA in art,2024-08-03
391601820,Rotem,Mizrahi,rotem_mizrahi97@gmail.com,053-0625245,1997-08-19,BA in psychology,2022-08-31
380653527,Yuval,Danon,yuval_danon@jct.ac.il,054-1632416,2003-10-19,BA in history,2020-10-28
362004715,Ron,Rosen,ron_rosen85@jct.ac.il,053-4717648,1985-04-19,MA in computer science,2022-07-26
238757983,Bar,Baruch,bar_baruch90@gmail.com,050-6950458,1990-02-18,BA in neurology,2022-03-27
307337469,Adi,Cohen,adi92cohen@jct.ac.il,057-7780783,1992-08-01,MA in ecology,2024-08-10
361559743,Dean,Tzur,dean_tzur@gmail.com,054-1879665,1994-02-04,MA in english,2021-08-16
338883341,Shahar,Biton,shahar_biton@jct.ac.il,052-6224115,1986-10-03,BA in neurology,2021-10-13
396638835,Tamar,Stern,tamar_stern87@gmail.com,050-6324505,1987-02-10,BA in ecology,2021-10-23
283415297,Raz,Ben-Ari,raz_ben-ari@gmail.com,051-7304965,1980-09-08,BA in oncology,2023-07-28
387294101,Gal,Bernstein,gal82bernstein@jct.ac.il,050-3349860,1982-05-28,MA in psychology,2022-08-17
356085142,Carmel,Danon,carmel_danon@gmail.com,059-7976963,2005-06-13,MA in history,2023-08-28
234481547,Adam,Avitan,adam_avitan@jct.ac.il,057-0336006,2003-03-09,MA in physics,2023-10-24
294716972,Almog,Neumann,almog00neumann@jct.ac.il,050-4886070,2000-12-19,MA in physics,2023-10-02
235347747,Yael,Friedman,yael98friedman@jct.ac.il,051-1625400,1998-11-09,BA in biology,2022-10-23
248887655,Carmel,Saban,carmel95saban@jct.ac.il,053-5442888,1995-03-30,BA in computer science,2022-03-29
255414476,Tal,Levi,tal_levi95@jct.ac.il,050-6825833,1995-12-13,BA in history,2023-10-26
323513663,Inbar,Herzog,inbar_herzog@jct.ac.il,052-7515038,2000-11-22,BA in cardiology,2020-07-05
236207593,Carmel,Kramer,carmel_kramer85@jct.ac.il,056-6754420,1985-11-10,MA in sociology,2023-08-09
370842445,Shahar,Zohar,shahar_zohar@jct.ac.il,052-2674984,1986-03-29,MA in math,2021-08-16
368403770,Guy,Almog,guy_almog91@gmail.com,054-5408089,1991-09-23,BA in cardiology,2022-07-14
369220330,Asaf,Gross,asaf96gross@gmail.com,059-6637074,1996-07-11,MA in psychology,2023-07-01
276511656,Gefen,Berkowitz,gefen_berkowitz97@jct.ac.il,054-0823674,1997-01-08,BA in neurology,2024-10-08
368197489,Asaf,Tzur,asaf_tzur02@gmail.com,057-8850184,2002-02-09,BA in ecology,2020-07-12
